92		
 6325.6 	7.7 	0.18280 
 6325.6 	24.7 	0.18830 
 6325.6 	46.9 	0.17990 
 6325.6 	74.8 	0.17840 
 6325.6 	100.4 	0.17240 
 6325.6 	125.2 	0.20250 
 6325.6 	149.8 	0.07470 
 6325.6 	175.7 	0.01460 
 6346.5 	10.3 	0.20300 
 6346.5 	24.6 	0.20960 
 6346.5 	45.3 	0.21020 
 6346.5 	73.9 	0.14200 
 6346.5 	100.4 	0.04590 
 6346.5 	125.3 	0.01640 
 6346.5 	149.8 	0.00440 
 6346.5 	177.0 	0.00310 
 6369.5 	5.4 	0.19630 
 6369.5 	24.5 	0.18800 
 6369.5 	46.2 	0.19270 
 6369.5 	75.5 	0.20250 
 6369.5 	99.7 	0.17280 
 6369.5 	123.1 	0.14180 
 6369.5 	150.0 	0.04380 
 6369.5 	173.6 	0.00840 
 6392.5 	6.2 	0.19820 
 6392.5 	25.5 	0.24880 
 6392.5 	45.0 	0.19010 
 6392.5 	75.6 	0.20320 
 6392.5 	100.5 	0.13560 
 6392.5 	124.3 	0.04920 
 6392.5 	149.7 	0.01720 
 6392.5 	176.3 	0.00860 
 6447.5 	7.3 	0.14240 
 6447.5 	26.5 	0.15730 
 6447.5 	46.4 	0.17090 
 6447.5 	76.3 	0.15930 
 6447.5 	101.2 	0.12400 
 6447.5 	124.6 	0.06550 
 6447.5 	150.4 	0.02940 
 6447.5 	176.2 	0.00770 
 6465.6 	8.2 	0.19170 
 6465.6 	25.0 	0.17550 
 6465.6 	46.0 	0.21160 
 6465.6 	76.1 	0.20000 
 6465.6 	100.9 	0.22510 
 6465.6 	124.9 	0.11300 
 6465.6 	150.9 	0.05040 
 6465.6 	176.6 	0.00580 
 6494.6 	75.0 	0.22220 
 6494.6 	100.7 	0.12540 
 6494.6 	125.5 	0.02680 
 6494.6 	149.8 	0.00960 
 6494.6 	174.5 	0.00880 
 6521.4 	7.5 	0.09600 
 6521.4 	25.8 	0.09350 
 6521.4 	60.0 	0.16390 
 6521.4 	89.8 	0.14690 
 6521.4 	115.0 	0.03740 
 6521.4 	150.5 	0.01210 
 6521.4 	164.5 	0.00630 
 6521.4 	174.8 	0.00240 
 6559.5 	6.3 	0.16210 
 6559.5 	26.3 	0.17460 
 6559.5 	46.1 	0.21340 
 6559.5 	75.6 	0.22030 
 6559.5 	100.8 	0.20680 
 6559.5 	125.3 	0.08490 
 6559.5 	150.4 	0.02240 
 6559.5 	175.7 	0.00410 
 6594.5 	8.7 	0.14060 
 6594.5 	25.3 	0.15490 
 6594.5 	45.1 	0.20720 
 6594.5 	74.5 	0.20060 
 6594.5 	101.4 	0.14790 
 6594.5 	126.0 	0.05650 
 6594.5 	151.6 	0.03850 
 6594.5 	173.6 	0.01030 
 6613.5 	6.9 	0.15620 
 6613.5 	25.0 	0.18830 
 6613.5 	45.5 	0.18270 
 6613.5 	76.1 	0.16900 
 6613.5 	100.8 	0.16520 
 6613.5 	124.8 	0.07480 
 6613.5 	150.1 	0.01830 
 6613.5 	175.0 	0.00450 
 6644.5 	9.0 	0.13830 
 6644.5 	23.7 	0.13760 
 6644.5 	44.6 	0.13750 
 6644.5 	75.0 	0.10340 
 6644.5 	101.0 	0.07260 
 6644.5 	125.7 	0.03890 
 6644.5 	175.6 	0.00410 
