6211   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.90E-05   8.90E-05   8.10E-05   7.30E-05   6.60E-05   6.00E-05   5.40E-05   4.90E-05   4.40E-05   4.00E-05   3.60E-05   3.30E-05   3.00E-05   2.70E-05   
6212   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.90E-05   9.00E-05   8.10E-05   7.30E-05   6.60E-05   6.00E-05   5.40E-05   4.90E-05   4.40E-05   4.00E-05   3.60E-05   3.30E-05   3.00E-05   2.70E-05   
6213   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.90E-05   9.00E-05   8.10E-05   7.40E-05   6.70E-05   6.00E-05   5.50E-05   4.90E-05   4.50E-05   4.00E-05   3.70E-05   3.30E-05   3.00E-05   2.70E-05   
6214   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.00E-05   8.20E-05   7.40E-05   6.70E-05   6.00E-05   5.50E-05   4.90E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   2.70E-05   
6215   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.00E-05   8.20E-05   7.40E-05   6.70E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   2.70E-05   
6216   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.10E-05   8.20E-05   7.40E-05   6.70E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   2.70E-05   
6217   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.10E-05   8.20E-05   7.50E-05   6.70E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   2.70E-05   
6218   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.10E-05   8.30E-05   7.50E-05   6.80E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.40E-05   3.00E-05   2.70E-05   
6219   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.30E-05   7.50E-05   6.80E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.40E-05   3.00E-05   2.80E-05   
6220   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.30E-05   7.50E-05   6.80E-05   6.10E-05   5.60E-05   5.00E-05   4.60E-05   4.10E-05   3.70E-05   3.40E-05   3.10E-05   2.80E-05   
6221   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.30E-05   7.50E-05   6.80E-05   6.20E-05   5.60E-05   5.00E-05   4.60E-05   4.10E-05   3.70E-05   3.40E-05   3.10E-05   2.80E-05   
6222   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.30E-05   7.60E-05   6.80E-05   6.20E-05   5.60E-05   5.10E-05   4.60E-05   4.10E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6223   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.40E-05   7.60E-05   6.90E-05   6.20E-05   5.60E-05   5.10E-05   4.60E-05   4.20E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6224   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.30E-05   8.40E-05   7.60E-05   6.90E-05   6.20E-05   5.60E-05   5.10E-05   4.60E-05   4.20E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6225   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.30E-05   8.40E-05   7.60E-05   6.90E-05   6.20E-05   5.60E-05   5.10E-05   4.60E-05   4.20E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6226   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.30E-05   8.40E-05   7.60E-05   6.90E-05   6.20E-05   5.70E-05   5.10E-05   4.60E-05   4.20E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6227   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.30E-05   8.50E-05   7.70E-05   6.90E-05   6.30E-05   5.70E-05   5.10E-05   4.60E-05   4.20E-05   3.80E-05   3.40E-05   3.10E-05   2.80E-05   
6228   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.40E-05   8.50E-05   7.70E-05   6.90E-05   6.30E-05   5.70E-05   5.10E-05   4.70E-05   4.20E-05   3.80E-05   3.50E-05   3.10E-05   2.80E-05   
6229   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.40E-05   8.50E-05   7.70E-05   7.00E-05   6.30E-05   5.70E-05   5.20E-05   4.70E-05   4.20E-05   3.80E-05   3.50E-05   3.10E-05   2.80E-05   
6230   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.50E-05   8.60E-05   7.70E-05   7.00E-05   6.30E-05   5.70E-05   5.20E-05   4.70E-05   4.20E-05   3.80E-05   3.50E-05   3.10E-05   2.80E-05   
6231   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.50E-05   8.60E-05   7.80E-05   7.00E-05   6.40E-05   5.80E-05   5.20E-05   4.70E-05   4.30E-05   3.90E-05   3.50E-05   3.20E-05   2.90E-05   
6232   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.60E-05   8.60E-05   7.80E-05   7.10E-05   6.40E-05   5.80E-05   5.20E-05   4.70E-05   4.30E-05   3.90E-05   3.50E-05   3.20E-05   2.90E-05   
6233   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.60E-05   8.70E-05   7.90E-05   7.10E-05   6.40E-05   5.80E-05   5.30E-05   4.80E-05   4.30E-05   3.90E-05   3.50E-05   3.20E-05   2.90E-05   
6234   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.60E-05   8.70E-05   7.90E-05   7.10E-05   6.50E-05   5.90E-05   5.30E-05   4.80E-05   4.30E-05   3.90E-05   3.50E-05   3.20E-05   2.90E-05   
6235   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.70E-05   8.80E-05   7.90E-05   7.20E-05   6.50E-05   5.90E-05   5.30E-05   4.80E-05   4.40E-05   3.90E-05   3.60E-05   3.20E-05   2.90E-05   
6236   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.70E-05   8.80E-05   8.00E-05   7.20E-05   6.50E-05   5.90E-05   5.30E-05   4.80E-05   4.40E-05   4.00E-05   3.60E-05   3.20E-05   2.90E-05   
6237   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.80E-05   8.80E-05   8.00E-05   7.20E-05   6.60E-05   5.90E-05   5.40E-05   4.90E-05   4.40E-05   4.00E-05   3.60E-05   3.30E-05   2.90E-05   
6238   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.80E-05   8.90E-05   8.00E-05   7.30E-05   6.60E-05   6.00E-05   5.40E-05   4.90E-05   4.40E-05   4.00E-05   3.60E-05   3.30E-05   3.00E-05   
6239   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.90E-05   8.90E-05   8.10E-05   7.30E-05   6.60E-05   6.00E-05   5.40E-05   4.90E-05   4.40E-05   4.00E-05   3.60E-05   3.30E-05   3.00E-05   
6240   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   9.90E-05   9.00E-05   8.10E-05   7.30E-05   6.60E-05   6.00E-05   5.40E-05   4.90E-05   4.50E-05   4.00E-05   3.60E-05   3.30E-05   3.00E-05   
6241   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.00E-05   8.10E-05   7.40E-05   6.70E-05   6.00E-05   5.50E-05   4.90E-05   4.50E-05   4.00E-05   3.70E-05   3.30E-05   3.00E-05   
6242   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.00E-05   8.20E-05   7.40E-05   6.70E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   
6243   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.10E-05   8.20E-05   7.40E-05   6.70E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.30E-05   3.00E-05   
6244   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.10E-05   8.30E-05   7.50E-05   6.80E-05   6.10E-05   5.50E-05   5.00E-05   4.50E-05   4.10E-05   3.70E-05   3.40E-05   3.00E-05   
6245   0.00E+00   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.10E-04   1.00E-04   9.20E-05   8.30E-05   7.50E-05   6.80E-05   6.10E-05   5.60E-05   5.00E-05   4.60E-05   4.10E-05   3.70E-05   3.40E-05   3.10E-05   
