11 
 6345.0 	150 	2.25 	16.50 
 6368.0 	150 	2.42 	24.70 
 6391.0 	150 	2.29 	26.20 
 6446.0 	150 	2.25 	35.70 
 6464.0 	150 	2.25 	34.90 
 6493.0 	150 	2.29 	23.20 
 6520.0 	150 	2.17 	51.60 
 6558.0 	150 	2.25 	29.00 
 6593.0 	150 	2.29 	17.30 
 6612.0 	150 	2.33 	21.80 
 6643.0 	150 	2.29 	19.00 
