66 
 6325.5 	5.0 	4.9270 
 6325.5 	25.0 	4.5330 
 6325.5 	45.0 	4.8270 
 6325.5 	75.0 	2.4500 
 6325.5 	100.0 	1.0970 
 6325.5 	125.0 	1.1570 
 6346.5 	5.0 	5.4670 
 6346.5 	25.0 	5.4370 
 6346.5 	45.0 	4.6430 
 6346.5 	75.0 	5.6470 
 6346.5 	100.0 	1.2100 
 6346.5 	125.0 	0.2100 
 6369.5 	5.0 	7.7000 
 6369.5 	25.0 	7.3830 
 6369.5 	45.0 	5.6000 
 6369.5 	75.0 	2.7570 
 6369.5 	100.0 	1.4470 
 6369.5 	125.0 	0.5630 
 6392.5 	5.0 	5.3170 
 6392.5 	25.0 	7.2330 
 6392.5 	45.0 	6.9530 
 6392.5 	75.0 	3.5500 
 6392.5 	100.0 	3.0270 
 6392.5 	125.0 	0.6430 
 6447.5 	5.0 	6.2230 
 6447.5 	25.0 	5.7200 
 6447.5 	45.0 	5.8530 
 6447.5 	75.0 	4.0500 
 6447.5 	100.0 	3.6000 
 6447.5 	125.0 	1.1430 
 6465.5 	5.0 	6.2950 
 6465.5 	25.0 	5.2470 
 6465.5 	45.0 	5.1270 
 6465.5 	75.0 	4.4030 
 6465.5 	100.0 	2.9470 
 6465.5 	125.0 	1.7570 
 6521.5 	5.0 	6.0130 
 6521.5 	25.0 	5.9300 
 6521.5 	45.0 	7.8970 
 6521.5 	75.0 	3.7470 
 6521.5 	100.0 	1.3270 
 6521.5 	125.0 	0.4030 
 6559.5 	5.0 	3.5650 
 6559.5 	25.0 	5.3230 
 6559.5 	45.0 	4.0530 
 6559.5 	75.0 	1.6270 
 6559.5 	100.0 	0.7300 
 6559.5 	125.0 	0.4270 
 6594.5 	5.0 	6.5300 
 6594.5 	25.0 	5.1630 
 6594.5 	45.0 	5.6330 
 6594.5 	75.0 	1.9570 
 6594.5 	100.0 	0.8350 
 6594.5 	125.0 	0.3530 
 6613.5 	5.0 	3.6370 
 6613.5 	25.0 	4.8230 
 6613.5 	45.0 	3.5730 
 6613.5 	75.0 	1.4200 
 6613.5 	100.0 	0.7370 
 6613.5 	125.0 	0.4230 
 6644.5 	5.0 	5.5570 
 6644.5 	25.0 	5.0630 
 6644.5 	45.0 	3.9100 
 6644.5 	75.0 	2.2030 
 6644.5 	100.0 	1.2070 
 6644.5 	125.0 	0.2730 
