24 
 6437.5 	7.5 	0.0281 
 6437.5 	22.5 	0.0447 
 6437.5 	47.5 	0.0279 
 6437.5 	75.0 	0.0189 
 6437.5 	105.0 	0.0106 
 6437.5 	125.0 	0.0105 
 6437.5 	155.0 	0.0039 
 6437.5 	175.0 	0.0030 
 6467.5 	7.5 	0.0472 
 6467.5 	22.5 	0.0655 
 6467.5 	47.5 	0.0292 
 6467.5 	75.0 	0.0130 
 6467.5 	105.0 	0.0123 
 6467.5 	125.0 	0.0059 
 6467.5 	155.0 	0.0036 
 6467.5 	175.0 	0.0028 
 6525.5 	7.5 	0.0572 
 6525.5 	22.5 	0.0591 
 6525.5 	47.5 	0.0605 
 6525.5 	75.0 	0.0398 
 6525.5 	105.0 	0.0163 
 6525.5 	125.0 	0.0115 
 6525.5 	155.0 	0.0050 
 6525.5 	175.0 	0.0036 
