11
 6345	150	2.25	2.24 
 6368	150	2.42	3.90 
 6391	150	2.29	4.13 
 6446	150	2.25	5.46 
 6464	150	2.25	5.22 
 6493	150	2.29	3.85 
 6520	150	2.17	7.18 
 6558	150	2.25	4.39 
 6593	150	2.29	2.84 
 6612	150	2.33	3.66 
 6643	150	2.29	2.75 
