6219.40   323.60   
6219.42   349.70   
6219.44   361.70   
6219.46   373.70   
6219.48   370.90   
6219.50   368.10   
6219.52   350.60   
6219.54   333.20   
6219.56   306.50   
6219.58   279.80   
6219.60   236.40   
6219.63   193.00   
6219.65   143.90   
6219.67   94.70   
6219.69   50.90   
6219.71   7.10   
6219.73   3.60   
6219.75   0.00   
6219.77   0.00   
6219.79   0.00   
6219.81   0.00   
6219.83   0.00   
6219.85   0.00   
6219.88   0.00   
6219.90   0.00   
6219.92   0.00   
6219.94   0.00   
6219.96   0.00   
6219.98   0.00   
6220.00   0.00   
6220.02   0.00   
6220.04   0.00   
6220.06   0.00   
6220.08   0.00   
6220.10   0.00   
6220.13   0.00   
6220.15   0.00   
6220.17   0.00   
6220.19   0.00   
6220.21   0.00   
6220.23   18.70   
6220.25   37.40   
6220.27   85.20   
6220.29   133.00   
6220.31   180.80   
6220.33   228.60   
6220.35   268.20   
6220.38   307.80   
6220.40   334.80   
6220.42   361.90   
6220.44   374.30   
6220.46   386.60   
6220.48   383.60   
6220.50   380.70   
6220.52   362.50   
6220.54   344.30   
6220.56   308.00   
6220.58   271.70   
6220.60   229.30   
6220.63   186.90   
6220.65   138.90   
6220.67   91.00   
6220.69   48.50   
6220.71   5.90   
6220.73   3.00   
6220.75   0.00   
6220.77   0.00   
6220.79   0.00   
6220.81   0.00   
6220.83   0.00   
6220.85   0.00   
6220.88   0.00   
6220.90   0.00   
6220.92   0.00   
6220.94   0.00   
6220.96   0.00   
6220.98   0.00   
6221.00   0.00   
6221.02   0.00   
6221.04   0.00   
6221.06   0.00   
6221.08   0.00   
6221.10   0.00   
6221.13   0.00   
6221.15   0.00   
6221.17   0.00   
6221.19   0.00   
6221.21   0.00   
6221.23   18.00   
6221.25   36.00   
6221.27   82.60   
6221.29   129.10   
6221.31   175.70   
6221.33   222.40   
6221.35   261.00   
6221.38   299.60   
6221.40   325.90   
6221.42   352.30   
6221.44   364.30   
6221.46   376.30   
6221.48   373.40   
6221.50   370.40   
6221.52   352.60   
6221.54   334.80   
6221.56   298.10   
6221.58   261.40   
6221.60   220.40   
6221.63   179.30   
6221.65   133.00   
6221.67   86.60   
6221.69   45.70   
6221.71   4.80   
6221.73   2.40   
6221.75   0.00   
6221.77   0.00   
6221.79   0.00   
6221.81   0.00   
6221.83   0.00   
6221.85   0.00   
6221.88   0.00   
6221.90   0.00   
6221.92   0.00   
6221.94   0.00   
6221.96   0.00   
6221.98   0.00   
6222.00   0.00   
6222.02   0.00   
6222.04   0.00   
6222.06   0.00   
6222.08   0.00   
6222.10   0.00   
6222.13   0.00   
