11
 6345	150	2.25	0.00822808
 6368	150	2.42	0.01433849
 6391	150	2.29	0.01518289
 6446	150	2.25	0.02005057
 6464	150	2.25	0.01916942
 6493	150	2.29	0.01414146
 6520	150	2.17	0.02634145
 6558	150	2.25	0.01613519
 6593	150	2.29	0.01044841
 6612	150	2.33	0.01343983
 6643	150	2.29	0.01009783
