11
 6345.0	150	2.25	0.10 
 6368.0	150	2.42	0.32 
 6391.0	150	2.29	0.28 
 6446.0	150	2.25	0.30 
 6464.0	150	2.25	0.27 
 6493.0	150	2.29	0.13 
 6520.0	150	2.17	0.33 
 6558.0	150	2.25	0.25 
 6593.0	150	2.29	0.16 
 6612.0	150	2.33	0.20 
 6643.0	150	2.29	0.22 
