                 iter             tot_cost mu_SP                alpha_SP             v_SPp                theta                k_nh4TR              k_no3TR              k_nh4DDA             k_no3DDA             mu_UN                r_SDOM               r_BAresp_max         mu_PRT               r_PRTresp_2          g_tr                 g_dda                wnsvo               
                   0   262.699651112      0.158952764310      1.481030195516E-02  0.161362705773      9.224584433485E-02  -1.04191064580      -6.84384195324       0.00000000000       0.00000000000      0.532792818460      0.208537398925      2.724708707416E-03  0.129499517758     -5.890605545919E-03  0.182757091291       0.00000000000     -0.353023119803    
                   1   260.739100090      0.158950773182      1.481117312269E-02  0.161355720326      9.224241937204E-02  -1.04191033989      -6.84384220214     -4.522880253566E-07 -2.876610307080E-07  0.532788277924      0.208512879116      2.751541980524E-03  0.129524711435     -6.305431230544E-03  0.182750130256     -2.502212104270E-06 -0.353026885688    
                   2   228.652560789      0.159023924886      1.487451610243E-02  0.161155153045      9.219835077275E-02  -1.04190046531      -6.84385368500     -2.684033218017E-05 -1.534137547776E-05  0.532660972699      0.207312572238      4.065795693486E-03  0.130352004230     -1.654532793747E-02  0.182713661645     -1.061518691577E-04 -0.353071178362    
                   3   214.469733299      0.159370642124      1.501593418267E-02  0.160994598248      9.230839344203E-02  -1.04189180274      -6.84387143715     -7.821694967717E-05 -4.244693719911E-05  0.532561054575      0.205299582333      6.274884612009E-03  0.131269286034     -2.480939142624E-02  0.183120177756     -2.609385480291E-04 -0.352951601667    
                   4   198.891374576      0.160833686735      1.549943947433E-02  0.160860029365      9.304333172361E-02  -1.04188282601      -6.84392032785     -2.467376727141E-04 -1.276680058992E-04  0.532501957007      0.199335833552      1.290946238533E-02  0.133121327114     -3.864792986557E-02  0.185306754856     -6.780566079163E-04 -0.352175822080    
                   5   182.494370022      0.165157850606      1.675852752307E-02  0.161216001969      9.565502089020E-02  -1.04189002976      -6.84402768795     -6.866803943166E-04 -3.443193878149E-04  0.532813160575      0.184908448144      2.960693502939E-02  0.135822691322     -5.787871267226E-02  0.192448085424     -1.591522000116E-03 -0.349455291903    
                   6   157.490256941      0.179650257152      2.050328325792E-02  0.163915689019      0.105215779475      -1.04185523223      -6.84432101811     -2.080880070343E-03 -1.011388768223E-03  0.534818251166      0.143720039910      8.314321142607E-02  0.138674539372     -8.994944358283E-02  0.216940201737     -4.162841154729E-03 -0.339642294603    
                   7   134.072021586      0.206506217342      2.672030663072E-02  0.168654390745      0.114921138176      -1.04045187347      -6.84493940106     -4.981935937813E-03 -2.343246019354E-03  0.538125483769      8.175292440682E-02  0.205967284914      0.137024059970     -0.116191604347      0.221288376892     -1.010198063650E-02 -0.325910829971    
                   8   130.013323433      0.210984443203      2.774254124605E-02  0.169561972600      0.115074073491      -1.03999755489      -6.84504917802     -5.485628775671E-03 -2.567442644933E-03  0.538502503350      7.451334710398E-02  0.236628273370      0.135327380604     -0.117256915812      0.215773037114     -1.115729698998E-02 -0.322759073361    
                   9   98.4241342139      0.231471915778      3.245487334317E-02  0.175731207441      0.116695706852      -1.03769653660      -6.84555499009     -7.702544071574E-03 -3.499915069703E-03  0.539408866270      6.272206023625E-02  0.472571769339      0.116373953672     -0.105670638292      0.186573718580     -1.560778121311E-02 -0.295806956664    
                  10   98.3510483139      0.231511110692      3.246443404619E-02  0.175748417768      0.116695967722      -1.03769159135      -6.84555592260     -7.706456633038E-03 -3.501528427901E-03  0.539410259702      6.272575644890E-02  0.473237372112      0.116320583782     -0.105617242933      0.186490242330     -1.561527622780E-02 -0.295728880670    
                  11   92.1865185277      0.228350816654      3.169083950434E-02  0.176251858236      0.111486452116      -1.03722733339      -6.84549325077     -7.375199376992E-03 -3.331398315444E-03  0.538715314135      8.088433374017E-02  0.503513092299      0.110651580560     -8.616365922209E-02  0.165336223948     -1.497400074554E-02 -0.292468017061    
                  12   91.9707793440      0.228313379029      3.168343004084E-02  0.176159018780      0.111910627697      -1.03729385719      -6.84549103259     -7.369128426222E-03 -3.330008538949E-03  0.538743873155      8.002910687605E-02  0.499159899646      0.111148950694     -8.747319783423E-02  0.167418118343     -1.495602766248E-02 -0.292898630417    
