  -2.914601E-10  -3.622914E-11  -2.270780E-12  -3.954296E-11  -6.830390E-12  -1.731859E-13  -2.742387E-11  -4.484843E-12  -1.393737E-13  -8.721312E-11  -1.468336E-11  -4.084636E-13  -2.054873E-10  -4.034257E-11  -5.102067E-12  -1.093269E-10  -2.960403E-11  -2.930866E-12  -2.957640E-11  -6.087442E-12  -2.429652E-13  -8.392596E-11  -9.651931E-12  -4.416979E-14  -8.211463E-09  -1.930704E-09  -4.843101E-11  -9.498771E-09  -1.051230E-09  -2.081445E-11  -2.126233E-11  -6.455462E-08  -6.209818E-09  -4.677470E-12  -4.753683E-12  -1.573118E-13  -2.790889E-12  -1.327064E-13  -2.500837E-14  -1.640814E-14  -5.376501E-14  -1.482067E-13  -1.089283E-13  -2.242855E-14  -3.541716E-14  -7.358714E-12  -3.860344E-12  -7.811112E-14  -2.376430E-10
  -2.594606E-09  -3.393925E-10  -1.581552E-11  -3.118318E-10  -5.989015E-11  -1.738648E-12  -2.810954E-10  -5.353287E-11  -1.626850E-12  -6.863726E-10  -1.286348E-10  -3.770191E-12  -2.225479E-09  -5.177310E-10  -5.427736E-11  -1.372936E-09  -3.579326E-10  -3.669120E-11  -4.119084E-10  -8.360223E-11  -3.357560E-12  -7.502846E-10  -1.021665E-10  -7.753513E-13  -1.192251E-07  -5.459810E-09  -4.163917E-10  -6.950015E-08  -9.019947E-09  -3.517950E-10  -7.014759E-10   2.318954E-08   1.751499E-09  -1.636636E-10   3.390427E-11   5.093932E-11   8.803163E-11  -1.239143E-12  -2.191704E-13  -1.959410E-13  -4.707817E-13  -1.900329E-12  -1.315945E-12  -3.082723E-13  -3.744306E-13  -1.943917E-11  -3.312267E-11  -2.578544E-12   8.536556E-11
  -3.165135E-10  -3.762183E-11  -2.173728E-12  -4.826725E-11  -8.293986E-12  -1.969414E-13  -2.858638E-11  -4.581684E-12  -1.417379E-13  -1.016478E-10  -1.715076E-11  -4.613826E-13  -2.138401E-10  -4.168178E-11  -5.277727E-12  -1.113099E-10  -3.022197E-11  -2.945065E-12  -3.035979E-11  -6.251887E-12  -2.476815E-13  -9.151195E-11  -1.041323E-11  -4.116114E-14  -8.590269E-09  -1.937964E-09  -4.941869E-11  -9.710724E-09  -1.077708E-09  -2.152623E-11  -1.850041E-11  -6.371150E-08  -6.130591E-09  -1.495676E-11  -9.480705E-12  -8.696026E-13  -9.648103E-12  -1.378099E-13  -3.036868E-14  -1.676068E-14  -6.280413E-14  -1.531243E-13  -1.111874E-13  -2.302926E-14  -3.820072E-14  -7.378071E-12  -3.957586E-12  -6.797010E-14  -2.345393E-10
  -3.110396E-09  -4.653716E-10  -1.650334E-11  -3.259503E-10  -6.277708E-11  -1.786238E-12  -2.814843E-10  -5.317974E-11  -1.623678E-12  -7.116672E-10  -1.344502E-10  -3.870240E-12  -2.292656E-09  -5.256508E-10  -5.549932E-11  -1.393619E-09  -3.759130E-10  -3.723615E-11  -4.114565E-10  -8.351892E-11  -3.351224E-12  -8.765042E-10  -1.121346E-10  -8.070597E-13  -1.191942E-07  -5.440883E-09  -4.154410E-10  -7.142465E-08  -9.289499E-09  -3.634055E-10  -6.095539E-10   2.327732E-08   1.754926E-09  -5.388968E-10   2.267299E-11   4.966024E-11   5.967371E-11  -1.700732E-12  -2.297412E-13  -1.946404E-13  -4.920854E-13  -1.929646E-12  -1.381543E-12  -3.079444E-13  -4.108752E-13  -1.939172E-11  -3.411215E-11  -2.241594E-12   8.568730E-11
  -2.295957E-10  -3.394675E-11  -2.038175E-12  -4.436282E-11  -8.240682E-12  -2.107005E-13  -2.636260E-11  -4.428893E-12  -1.404800E-13  -8.870213E-11  -1.646099E-11  -4.709652E-13  -2.217309E-10  -4.314791E-11  -5.453360E-12  -1.130256E-10  -3.060674E-11  -2.976279E-12  -3.121285E-11  -6.446958E-12  -2.547743E-13  -8.528273E-11  -1.017884E-11  -3.031179E-14  -8.949284E-09  -1.973487E-09  -5.324252E-11  -9.925690E-09  -1.104688E-09  -2.225386E-11  -2.058114E-11  -6.286816E-08  -6.052976E-09  -7.158040E-12  -8.465142E-12  -4.839801E-13  -7.289032E-12  -1.243172E-13  -3.017502E-14  -1.619995E-14  -6.027575E-14  -1.585039E-13  -1.125927E-13  -2.374258E-14  -3.733656E-14  -7.499351E-12  -4.056673E-12  -7.562070E-14  -2.314345E-10
  -2.155824E-09  -3.582312E-10  -1.553784E-11  -3.147340E-10  -6.196438E-11  -1.795703E-12  -2.722436E-10  -5.230210E-11  -1.601430E-12  -6.620556E-10  -1.300396E-10  -3.817867E-12  -2.361650E-09  -5.409108E-10  -5.715723E-11  -1.411738E-09  -3.806749E-10  -3.762315E-11  -4.111060E-10  -8.348725E-11  -3.348985E-12  -8.571979E-10  -1.184249E-10  -7.124785E-13  -1.191162E-07  -5.422247E-09  -4.144843E-10  -7.332684E-08  -9.559411E-09  -3.747946E-10  -6.867873E-10   2.328380E-08   1.756582E-09  -2.983634E-10   2.567206E-11   5.199949E-11   7.012607E-11  -1.307684E-12  -2.267640E-13  -1.914203E-13  -4.759104E-13  -1.985853E-12  -1.398635E-12  -3.078063E-13  -4.338494E-13  -1.934458E-11  -3.510284E-11  -2.525112E-12   8.571119E-11
  -1.635802E-10  -2.730757E-11  -1.739183E-12  -3.829979E-11  -7.478194E-12  -1.967605E-13  -2.300388E-11  -4.005189E-12  -1.279892E-13  -7.208643E-11  -1.406773E-11  -4.092668E-13  -2.136790E-10  -4.210910E-11  -5.281473E-12  -1.072157E-10  -2.834932E-11  -2.800673E-12  -2.998889E-11  -6.210422E-12  -2.458664E-13  -6.944496E-11  -8.910845E-12   1.475364E-15  -8.701529E-09  -1.965847E-09  -5.421264E-11  -1.013244E-08  -1.130671E-09  -2.293338E-11  -2.437846E-11  -6.210671E-08  -5.979787E-09   3.309219E-13  -6.876286E-12  -6.251872E-14  -4.175942E-12  -9.996132E-14  -2.738155E-14  -1.464880E-14  -5.150124E-14  -1.546787E-13  -1.042816E-13  -2.286733E-14  -3.267900E-14  -7.465189E-12  -4.152096E-12  -8.958105E-14  -2.286312E-10
  -1.506613E-09  -2.553483E-10  -1.294473E-11  -3.060980E-10  -6.093964E-11  -1.783459E-12  -2.665944E-10  -5.186780E-11  -1.583122E-12  -6.200468E-10  -1.234164E-10  -3.661729E-12  -2.450769E-09  -5.686210E-10  -5.994426E-11  -1.442167E-09  -3.733386E-10  -3.794470E-11  -4.148537E-10  -8.426030E-11  -3.381324E-12  -7.906829E-10  -1.168197E-10  -3.032255E-13  -1.206824E-07  -5.491517E-09  -4.202523E-10  -7.515324E-08  -9.817356E-09  -3.855398E-10  -7.930544E-10   2.360240E-08   1.780484E-09  -9.904084E-11   3.037250E-11   5.544845E-11   8.499924E-11  -9.304162E-13  -2.230027E-13  -1.898240E-13  -4.516064E-13  -2.087683E-12  -1.371320E-12  -3.106401E-13  -4.278402E-13  -1.960955E-11  -3.604958E-11  -2.915201E-12   8.688433E-11
  -2.131513E-10  -2.790019E-11  -1.608491E-12  -4.933760E-11  -8.381965E-12  -2.021637E-13  -2.493129E-11  -4.032069E-12  -1.250008E-13  -8.764048E-11  -1.461462E-11  -3.990614E-13  -2.181865E-10  -4.348160E-11  -5.424859E-12  -1.081838E-10  -2.813554E-11  -2.802156E-12  -3.072358E-11  -6.357534E-12  -2.514101E-13  -6.770700E-11  -8.491880E-12   4.116239E-14  -9.051280E-09  -1.971814E-09  -5.794678E-11  -1.035304E-08  -1.158503E-09  -2.368858E-11  -2.369518E-11  -6.131569E-08  -5.905310E-09  -2.228579E-12  -9.412671E-12  -5.868028E-13  -5.840709E-12  -1.021417E-13  -3.069274E-14  -1.474618E-14  -5.350487E-14  -1.597132E-13  -1.034862E-13  -2.340504E-14  -3.113313E-14  -7.480360E-12  -4.254310E-12  -8.707902E-14  -2.257192E-10
  -2.213963E-09  -2.858882E-10  -1.091923E-11  -3.254323E-10  -6.202150E-11  -1.776035E-12  -2.682906E-10  -5.111590E-11  -1.552977E-12  -6.501944E-10  -1.213935E-10  -3.543664E-12  -2.508623E-09  -5.859503E-10  -6.178127E-11  -1.453049E-09  -3.668824E-10  -3.784996E-11  -4.141053E-10  -8.409746E-11  -3.374526E-12  -7.919363E-10  -1.104404E-10   3.448916E-13  -1.205580E-07  -5.467954E-09  -4.190062E-10  -7.695585E-08  -1.006859E-08  -3.957792E-10  -7.773626E-10   2.361858E-08   1.779231E-09  -1.542161E-10   2.572275E-11   5.536556E-11   8.196214E-11  -1.042723E-12  -2.269641E-13  -1.870641E-13  -4.441864E-13  -2.151390E-12  -1.347283E-12  -3.100201E-13  -4.043473E-13  -1.954341E-11  -3.697167E-11  -2.857552E-12   8.694360E-11
